Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2346,41,Male,Socks,Accessories,66,Mississippi,XL,Teal,Fall,3.0,Yes,Next Day Air,No,No,8,Bank Transfer,Quarterly
2347,37,Male,Skirt,Clothing,83,Indiana,L,Red,Summer,2.5,Yes,Next Day Air,No,No,27,Venmo,Bi-Weekly
2348,62,Male,Jewelry,Accessories,73,Wisconsin,M,Olive,Winter,4.0,No,Store Pickup,No,No,31,Venmo,Quarterly
2349,31,Female,Oxfords,Footwear,55,Louisiana,S,Maroon,Fall,3.5,No,Next Day Air,Yes,Yes,43,Debit Card,Weekly
2350,66,Female,Bracelet,Accessories,53,West Virginia,M,Teal,Summer,3.5,No,Express,Yes,Yes,29,Bank Transfer,Every 3 Months
2351,40,Male,Tie,Accessories,50,Louisiana,S,Purple,Winter,4.0,No,Standard,No,No,50,Cash,Annually
2352,46,Male,Sunglasses,Accessories,91,Washington,M,Olive,Summer,3.5,No,Express,No,No,2,Credit Card,Monthly
2353,69,Female,Pants,Clothing,24,Wyoming,XL,Olive,Spring,3.5,No,Standard,Yes,Yes,24,Debit Card,Bi-Weekly
2354,30,Male,Scarf,Accessories,72,Rhode Island,M,Olive,Spring,4.0,No,Free Shipping,No,No,30,Credit Card,Every 3 Months
2355,69,Female,Blouse,Clothing,69,Indiana,M,Purple,Spring,3.5,No,2-Day Shipping,Yes,Yes,27,Cash,Bi-Weekly
2356,32,Female,Backpack,Accessories,75,Indiana,M,Orange,Summer,3.5,No,Store Pickup,Yes,Yes,26,Debit Card,Fortnightly
2357,20,Male,Sneakers,Footwear,82,Illinois,S,Coral,Summer,3.0,No,Standard,Yes,Yes,46,Venmo,Quarterly
2358,70,Female,Sweater,Clothing,22,Idaho,L,Beige,Spring,3.5,No,2-Day Shipping,Yes,Yes,21,PayPal,Monthly
2359,37,Female,Vest,Clothing,79,New Mexico,L,Navy,Fall,4.0,Yes,Free Shipping,No,No,17,Cash,Annually
2360,38,Male,Gloves,Accessories,80,North Dakota,L,Pink,Spring,5.0,Yes,2-Day Shipping,Yes,Yes,42,Bank Transfer,Annually
2361,44,Male,Sunglasses,Accessories,71,North Dakota,L,Beige,Summer,2.5,No,2-Day Shipping,No,No,8,Credit Card,Bi-Weekly
2362,29,Male,Earrings,Accessories,32,Indiana,L,Black,Fall,3.5,No,Express,Yes,Yes,34,Cash,Fortnightly
2363,24,Female,Windbreaker,Outerwear,83,Nebraska,XL,Teal,Spring,3.5,No,Free Shipping,No,No,5,PayPal,Fortnightly
2364,69,Female,Slippers,Footwear,35,Alaska,S,Purple,Spring,3.5,Yes,Express,No,No,35,Bank Transfer,Fortnightly
2365,37,Male,Jewelry,Accessories,45,Alabama,M,Olive,Winter,3.5,No,Store Pickup,Yes,Yes,45,Bank Transfer,Every 3 Months
2366,36,Female,Watch,Accessories,43,North Carolina,M,Gray,Fall,3.0,No,Express,No,No,43,Debit Card,Weekly
2367,34,Male,Peacoat,Outerwear,83,West Virginia,L,Indigo,Winter,5.0,Yes,Free Shipping,No,No,43,Venmo,Quarterly
2368,65,Male,Jeans,Clothing,100,Arizona,L,Brown,Summer,2.5,No,Store Pickup,No,No,40,Venmo,Weekly
2369,21,Male,T-shirt,Clothing,24,Florida,L,Indigo,Summer,3.5,No,Express,Yes,Yes,11,Credit Card,Quarterly
2370,43,Male,Windbreaker,Outerwear,23,New Hampshire,L,Coral,Spring,4.5,No,Free Shipping,Yes,Yes,44,Debit Card,Annually
2371,28,Male,Leggings,Clothing,97,Minnesota,M,Lavender,Winter,2.5,No,Standard,No,No,35,Credit Card,Fortnightly
2372,20,Female,Handbag,Accessories,86,Florida,S,Maroon,Winter,4.0,No,2-Day Shipping,No,No,16,PayPal,Quarterly
2373,37,Male,Scarf,Accessories,86,Minnesota,M,Navy,Summer,4.5,No,Express,Yes,Yes,10,Cash,Weekly
2374,63,Male,Scarf,Accessories,87,Connecticut,M,Turquoise,Fall,3.5,Yes,Standard,Yes,Yes,9,Debit Card,Quarterly
2375,26,Male,Boots,Footwear,84,Michigan,M,Brown,Winter,4.0,No,Express,Yes,Yes,43,Bank Transfer,Every 3 Months
2376,39,Female,Scarf,Accessories,26,North Carolina,M,Beige,Winter,4.5,No,Express,No,No,7,Bank Transfer,Weekly
2377,39,Male,Gloves,Accessories,85,Oklahoma,M,White,Winter,4.5,No,Standard,Yes,Yes,19,Debit Card,Fortnightly
2378,36,Male,Raincoat,Outerwear,76,Nebraska,L,Brown,Winter,4.5,No,Standard,No,No,22,Venmo,Bi-Weekly
2379,22,Female,Tie,Accessories,37,Texas,M,Teal,Winter,3.5,Yes,Next Day Air,Yes,Yes,32,Cash,Quarterly
2380,54,Female,Vest,Clothing,35,Florida,M,Teal,Fall,4.5,Yes,Standard,No,No,31,Venmo,Every 3 Months
2381,19,Male,Necklace,Accessories,62,Mississippi,L,Orange,Winter,4.0,Yes,Next Day Air,Yes,Yes,47,PayPal,Monthly
2382,45,Male,Wallet,Accessories,73,Texas,S,White,Fall,3.5,No,Store Pickup,Yes,Yes,11,Debit Card,Monthly
2383,46,Male,Sunglasses,Accessories,68,Maryland,M,Black,Fall,3.5,No,Next Day Air,No,No,5,Cash,Weekly
2384,41,Female,Scarf,Accessories,55,Connecticut,L,Maroon,Spring,3.5,Yes,Store Pickup,No,No,19,Cash,Quarterly
2385,57,Female,Slippers,Footwear,75,Idaho,XL,Beige,Fall,3.0,Yes,2-Day Shipping,No,No,49,Debit Card,Monthly
2386,50,Male,Clogs,Footwear,65,Wisconsin,M,Coral,Spring,2.5,No,2-Day Shipping,No,No,13,PayPal,Monthly
2387,23,Male,Skirt,Clothing,91,Massachusetts,S,Turquoise,Summer,4.0,No,Express,No,No,3,Venmo,Fortnightly
2388,33,Female,Handbag,Accessories,24,North Dakota,L,Olive,Winter,4.0,No,Free Shipping,No,No,24,Venmo,Annually
2389,56,Male,Pants,Clothing,46,Idaho,M,Yellow,Winter,2.5,No,Standard,Yes,Yes,47,Credit Card,Fortnightly
2390,31,Female,Skirt,Clothing,95,Arizona,M,Gray,Fall,4.0,No,Express,No,No,42,PayPal,Bi-Weekly
2391,52,Male,Gloves,Accessories,77,North Dakota,M,Beige,Summer,3.5,No,Store Pickup,Yes,Yes,9,Bank Transfer,Every 3 Months
2392,52,Male,Belt,Accessories,43,Maine,M,Yellow,Summer,3.0,No,2-Day Shipping,Yes,Yes,20,Cash,Weekly
2393,19,Male,Scarf,Accessories,41,Wisconsin,L,Beige,Summer,3.0,No,2-Day Shipping,No,No,6,Bank Transfer,Fortnightly
2394,53,Male,Loafers,Footwear,54,South Carolina,L,Orange,Summer,4.0,No,Store Pickup,Yes,Yes,17,Debit Card,Weekly
2395,57,Male,Clogs,Footwear,62,Kansas,M,Pink,Winter,4.5,No,2-Day Shipping,No,No,40,Cash,Every 3 Months
2396,27,Male,Clogs,Footwear,21,Oklahoma,XL,Yellow,Winter,4.5,No,Next Day Air,No,No,34,PayPal,Every 3 Months
2397,60,Female,Jeans,Clothing,93,Georgia,M,Black,Winter,3.5,No,Standard,Yes,Yes,15,Debit Card,Annually
2398,32,Male,Gloves,Accessories,26,Missouri,L,Turquoise,Fall,4.0,No,Store Pickup,Yes,Yes,34,Cash,Monthly
2399,50,Male,Puffer Jacket,Outerwear,61,Pennsylvania,M,Pink,Summer,4.0,No,2-Day Shipping,Yes,Yes,24,Debit Card,Bi-Weekly
2400,42,Male,Vest,Clothing,65,Michigan,M,Black,Summer,4.0,No,Next Day Air,No,No,17,Venmo,Quarterly
2401,31,Female,Sneakers,Footwear,79,Arizona,M,White,Winter,5.0,No,Store Pickup,Yes,Yes,12,PayPal,Every 3 Months
2402,36,Male,Peacoat,Outerwear,76,Kentucky,L,White,Winter,3.0,No,Free Shipping,Yes,Yes,6,Venmo,Bi-Weekly
2403,40,Male,Bracelet,Accessories,63,Nebraska,M,White,Fall,3.0,Yes,Express,No,No,35,PayPal,Fortnightly
2404,34,Female,Sneakers,Footwear,92,North Carolina,S,Navy,Summer,3.5,Yes,Standard,Yes,Yes,43,Venmo,Fortnightly
2405,63,Male,T-shirt,Clothing,46,Oklahoma,M,Yellow,Spring,5.0,Yes,Express,Yes,Yes,5,Bank Transfer,Weekly
2406,49,Male,Jeans,Clothing,97,Colorado,L,Brown,Summer,5.0,No,Store Pickup,Yes,Yes,50,Debit Card,Quarterly
2407,57,Male,Jeans,Clothing,80,Alaska,L,Brown,Summer,2.5,No,Store Pickup,No,No,33,Credit Card,Every 3 Months
2408,37,Female,Skirt,Clothing,81,Washington,XL,Brown,Spring,3.0,No,Free Shipping,Yes,Yes,10,Credit Card,Every 3 Months
2409,43,Male,Wallet,Accessories,45,New Jersey,M,Teal,Fall,5.0,No,Store Pickup,No,No,40,Credit Card,Monthly
2410,36,Male,Shorts,Clothing,74,Nebraska,M,Maroon,Fall,3.0,No,Next Day Air,Yes,Yes,22,Venmo,Every 3 Months
2411,44,Female,Jacket,Clothing,62,Michigan,M,Teal,Fall,4.5,No,Next Day Air,Yes,Yes,31,Bank Transfer,Every 3 Months
2412,27,Male,Blouse,Clothing,20,Minnesota,XL,Beige,Summer,2.5,No,Store Pickup,No,No,5,PayPal,Annually
2413,23,Female,Shorts,Clothing,78,Vermont,L,Red,Fall,3.5,Yes,Express,Yes,Yes,49,Bank Transfer,Annually
2414,19,Male,Hoodie,Clothing,56,Washington,L,Pink,Spring,4.5,No,Next Day Air,Yes,Yes,29,Venmo,Quarterly
2415,30,Male,Hoodie,Clothing,49,Arizona,M,Red,Summer,4.0,No,Express,Yes,Yes,41,Bank Transfer,Quarterly
2416,65,Male,Coat,Clothing,24,Maryland,M,Turquoise,Winter,4.5,No,Free Shipping,Yes,Yes,7,PayPal,Bi-Weekly
2417,32,Male,Jacket,Clothing,51,Iowa,XL,Blue,Fall,2.5,No,Store Pickup,Yes,Yes,13,Debit Card,Fortnightly
2418,21,Male,Loafers,Footwear,35,Montana,S,Purple,Fall,3.5,No,2-Day Shipping,Yes,Yes,7,Debit Card,Every 3 Months
2419,65,Male,Pants,Clothing,43,Michigan,L,Indigo,Fall,4.0,No,Standard,Yes,Yes,41,Venmo,Fortnightly
2420,48,Male,Necklace,Accessories,89,Mississippi,M,White,Summer,3.5,No,Free Shipping,No,No,7,Debit Card,Fortnightly
2421,33,Female,Heels,Footwear,23,Wisconsin,L,Maroon,Winter,4.5,Yes,Express,No,No,25,Venmo,Weekly
2422,53,Male,Belt,Accessories,82,Pennsylvania,M,Yellow,Winter,4.0,No,Express,Yes,Yes,17,Bank Transfer,Quarterly
2423,20,Male,Bracelet,Accessories,100,Maine,XL,Brown,Fall,5.0,No,Standard,Yes,Yes,24,Debit Card,Every 3 Months
2424,60,Male,Peacoat,Outerwear,67,Alabama,L,Yellow,Fall,4.5,No,2-Day Shipping,No,No,10,Bank Transfer,Fortnightly
2425,29,Male,Necklace,Accessories,40,Nebraska,M,Black,Summer,4.5,Yes,Free Shipping,No,No,28,Venmo,Weekly
2426,19,Female,Cardigan,Clothing,48,Nevada,S,Coral,Spring,4.0,Yes,Free Shipping,Yes,Yes,5,Bank Transfer,Monthly
2427,21,Male,Jeans,Clothing,83,Vermont,M,Red,Spring,3.5,Yes,2-Day Shipping,Yes,Yes,34,Debit Card,Monthly
2428,70,Male,Sunglasses,Accessories,30,Louisiana,L,Teal,Fall,4.0,No,Free Shipping,No,No,22,Debit Card,Fortnightly
2429,59,Female,Handbag,Accessories,59,Nevada,M,Navy,Summer,3.0,No,Express,No,No,45,Venmo,Fortnightly
2430,25,Female,Sneakers,Footwear,24,Minnesota,S,White,Fall,3.5,No,2-Day Shipping,Yes,Yes,48,Bank Transfer,Monthly
2431,69,Male,Socks,Accessories,98,Idaho,M,Maroon,Summer,3.5,No,2-Day Shipping,No,No,47,Venmo,Monthly
2432,58,Male,Sweater,Clothing,90,Florida,S,Navy,Summer,3.0,No,Store Pickup,No,No,39,Credit Card,Quarterly
2433,57,Female,Wallet,Accessories,90,Maryland,M,Green,Winter,3.5,No,Next Day Air,Yes,Yes,12,Cash,Annually
2434,67,Male,T-shirt,Clothing,27,Vermont,M,Purple,Summer,4.0,No,Next Day Air,Yes,Yes,8,Venmo,Every 3 Months
2435,54,Male,Scarf,Accessories,46,Mississippi,M,Maroon,Fall,4.0,No,Express,No,No,14,PayPal,Quarterly
2436,59,Male,Shirt,Clothing,81,Mississippi,M,Pink,Winter,3.0,No,Free Shipping,No,No,44,Cash,Weekly
2437,53,Female,Hoodie,Clothing,35,Delaware,M,Red,Summer,4.0,No,Standard,No,No,24,PayPal,Monthly
2438,32,Male,Jeans,Clothing,37,Pennsylvania,M,Teal,Summer,4.0,No,Free Shipping,Yes,Yes,37,Bank Transfer,Quarterly
2439,61,Female,Slippers,Footwear,27,Massachusetts,M,Navy,Summer,4.5,Yes,Express,No,No,20,Credit Card,Every 3 Months
2440,26,Male,Leggings,Clothing,60,Indiana,M,Olive,Spring,2.5,No,Store Pickup,No,No,38,Credit Card,Monthly
2441,28,Male,Blouse,Clothing,44,Missouri,L,Brown,Summer,4.0,Yes,Standard,Yes,Yes,17,Credit Card,Annually
2442,54,Male,Earrings,Accessories,78,Alabama,S,Lavender,Winter,3.5,No,Store Pickup,No,No,38,Bank Transfer,Quarterly
2443,35,Female,Coat,Clothing,28,Alaska,M,Navy,Summer,3.0,No,Store Pickup,Yes,Yes,10,PayPal,Every 3 Months
2444,24,Female,Moccasins,Footwear,89,South Dakota,L,Indigo,Spring,3.0,No,2-Day Shipping,Yes,Yes,24,Debit Card,Quarterly
2445,31,Male,Boots,Footwear,32,Colorado,M,Navy,Spring,4.5,No,Store Pickup,No,No,42,PayPal,Weekly
2446,44,Male,Trench Coat,Outerwear,69,Idaho,M,Pink,Winter,3.0,Yes,Free Shipping,Yes,Yes,8,Credit Card,Quarterly
2447,63,Male,Coat,Clothing,41,Georgia,L,Coral,Winter,2.5,Yes,Free Shipping,Yes,Yes,16,Bank Transfer,Quarterly
2448,32,Male,Blouse,Clothing,99,Michigan,S,Purple,Summer,4.0,No,Free Shipping,No,No,16,Venmo,Bi-Weekly
2449,22,Male,Bracelet,Accessories,65,Connecticut,M,Pink,Fall,2.5,No,2-Day Shipping,No,No,12,PayPal,Annually
2450,28,Male,Jacket,Clothing,71,California,M,Maroon,Winter,3.5,No,Free Shipping,No,No,22,Cash,Every 3 Months
2451,30,Male,Shorts,Clothing,66,Washington,S,Black,Winter,5.0,No,Free Shipping,No,No,28,Bank Transfer,Weekly
2452,38,Male,Cardigan,Clothing,32,Texas,M,Navy,Fall,4.0,No,Standard,Yes,Yes,20,Venmo,Annually
2453,28,Male,Belt,Accessories,33,Tennessee,M,Coral,Winter,4.0,No,Store Pickup,No,No,6,Credit Card,Weekly
2454,50,Female,Handbag,Accessories,93,Pennsylvania,M,White,Winter,4.5,No,Standard,No,No,8,Credit Card,Weekly
2455,63,Male,Earrings,Accessories,25,Georgia,M,Olive,Winter,4.5,No,Express,No,No,34,Debit Card,Monthly
2456,41,Male,Tie,Accessories,89,Georgia,L,Indigo,Spring,3.0,No,2-Day Shipping,No,No,39,PayPal,Monthly
2457,37,Female,Backpack,Accessories,35,Massachusetts,M,Black,Spring,4.0,No,Free Shipping,No,No,4,Venmo,Quarterly
2458,26,Male,Pants,Clothing,88,Wyoming,M,Green,Winter,3.0,No,2-Day Shipping,Yes,Yes,47,Credit Card,Annually
2459,64,Female,Peacoat,Outerwear,42,Montana,L,Turquoise,Fall,5.0,No,Standard,No,No,49,Cash,Annually
2460,33,Male,Blouse,Clothing,77,New Mexico,M,Orange,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,43,Bank Transfer,Bi-Weekly
2461,66,Male,Earrings,Accessories,74,Virginia,M,Navy,Winter,2.5,No,Next Day Air,No,No,9,PayPal,Every 3 Months
2462,46,Male,Dress,Clothing,26,Alaska,M,Blue,Spring,4.5,No,Free Shipping,No,No,44,Venmo,Fortnightly
2463,49,Female,Shirt,Clothing,79,Florida,M,Red,Summer,3.5,Yes,Next Day Air,Yes,Yes,43,Venmo,Bi-Weekly
2464,60,Male,Pants,Clothing,75,Wisconsin,S,Green,Winter,4.0,No,2-Day Shipping,No,No,36,Credit Card,Weekly
2465,50,Male,Heels,Footwear,100,Hawaii,S,Teal,Summer,4.0,No,2-Day Shipping,Yes,Yes,18,Credit Card,Fortnightly
2466,32,Male,Heels,Footwear,30,North Dakota,L,Brown,Fall,2.5,No,Next Day Air,Yes,Yes,38,Credit Card,Fortnightly
2467,23,Male,Dress,Clothing,79,Washington,M,Gray,Summer,5.0,Yes,Free Shipping,No,No,24,PayPal,Fortnightly
2468,53,Male,Loafers,Footwear,92,Maine,L,Indigo,Summer,3.0,No,Next Day Air,No,No,46,Debit Card,Annually
2469,67,Male,Sunglasses,Accessories,61,Pennsylvania,M,Indigo,Winter,4.0,Yes,Store Pickup,Yes,Yes,11,Cash,Bi-Weekly
2470,39,Male,Pants,Clothing,44,Virginia,M,Pink,Spring,3.5,No,Next Day Air,No,No,45,Cash,Every 3 Months
2471,65,Female,Sandals,Footwear,96,Nebraska,L,Pink,Spring,4.0,Yes,Next Day Air,No,No,49,Cash,Fortnightly
2472,56,Male,Sandals,Footwear,52,California,L,Navy,Fall,3.0,No,Next Day Air,Yes,Yes,32,Venmo,Weekly
2473,69,Male,Raincoat,Outerwear,45,Utah,M,Lavender,Spring,3.0,No,Free Shipping,Yes,Yes,34,Venmo,Fortnightly
2474,64,Male,Pants,Clothing,59,Utah,M,Pink,Fall,5.0,No,Standard,No,No,21,Venmo,Monthly
2475,33,Female,Necklace,Accessories,47,California,M,Indigo,Fall,3.0,Yes,Free Shipping,Yes,Yes,33,Debit Card,Annually
2476,33,Male,Shirt,Clothing,62,Pennsylvania,S,Gray,Spring,3.0,Yes,Free Shipping,No,No,2,Credit Card,Fortnightly
2477,44,Male,Parka,Outerwear,24,Arizona,M,Olive,Fall,3.5,No,Free Shipping,No,No,29,PayPal,Annually
2478,51,Male,Shorts,Clothing,90,New Mexico,L,Blue,Fall,4.5,No,Express,Yes,Yes,1,Credit Card,Fortnightly
2479,26,Female,Leggings,Clothing,59,Texas,L,Blue,Fall,3.5,No,Free Shipping,No,No,5,PayPal,Weekly
2480,19,Male,Sweater,Clothing,21,South Dakota,M,Blue,Spring,3.0,No,2-Day Shipping,No,No,20,Credit Card,Every 3 Months
2481,64,Male,Trench Coat,Outerwear,36,Utah,M,Brown,Summer,4.5,Yes,Next Day Air,No,No,6,Debit Card,Monthly
2482,68,Female,Bracelet,Accessories,96,Wisconsin,L,Coral,Summer,4.5,Yes,Next Day Air,No,No,31,Bank Transfer,Monthly
2483,41,Female,Skirt,Clothing,79,Texas,M,Blue,Spring,4.0,No,Express,No,No,41,Credit Card,Every 3 Months
2484,35,Male,Dress,Clothing,66,Delaware,L,Pink,Winter,4.5,No,Express,Yes,Yes,6,Bank Transfer,Fortnightly
2485,68,Male,Gloves,Accessories,34,Ohio,L,Gray,Summer,5.0,No,Next Day Air,Yes,Yes,47,Bank Transfer,Every 3 Months
2486,33,Male,Slippers,Footwear,82,Massachusetts,L,Indigo,Fall,5.0,No,Express,Yes,Yes,16,Bank Transfer,Monthly
2487,64,Male,Dress,Clothing,59,Rhode Island,M,Green,Fall,3.5,No,Store Pickup,No,No,27,Credit Card,Bi-Weekly
2488,38,Female,Sandals,Footwear,37,Arkansas,S,Turquoise,Winter,3.0,No,Store Pickup,No,No,44,Cash,Quarterly
2489,61,Male,Bracelet,Accessories,48,Utah,M,Orange,Spring,3.5,Yes,Express,Yes,Yes,44,Debit Card,Monthly
2490,47,Female,Jewelry,Accessories,88,Pennsylvania,XL,Red,Fall,5.0,Yes,Free Shipping,Yes,Yes,30,Credit Card,Fortnightly
2491,60,Male,Shirt,Clothing,99,Maryland,L,Turquoise,Spring,4.5,No,Free Shipping,Yes,Yes,24,Bank Transfer,Monthly
2492,52,Female,Loafers,Footwear,32,Alaska,XL,Orange,Summer,3.5,No,Next Day Air,No,No,18,Credit Card,Monthly
2493,26,Female,Skirt,Clothing,27,Vermont,M,Lavender,Summer,3.5,No,Free Shipping,Yes,Yes,33,Debit Card,Monthly
2494,67,Male,Jacket,Clothing,79,Wyoming,M,Orange,Winter,3.0,Yes,Next Day Air,No,No,20,Debit Card,Fortnightly
2495,45,Female,Backpack,Accessories,81,Texas,XL,Indigo,Spring,4.5,No,Free Shipping,No,No,15,Venmo,Every 3 Months
2496,69,Male,Earrings,Accessories,84,Pennsylvania,L,Purple,Summer,4.5,No,Next Day Air,No,No,34,PayPal,Every 3 Months
2497,61,Male,Shorts,Clothing,56,Kansas,M,Turquoise,Winter,5.0,No,Store Pickup,No,No,8,Credit Card,Monthly
2498,41,Male,Flats,Footwear,27,Alaska,M,Green,Summer,3.0,No,Standard,No,No,25,Bank Transfer,Monthly
2499,36,Male,Slippers,Footwear,46,Missouri,M,Turquoise,Fall,3.0,No,Store Pickup,No,No,41,PayPal,Every 3 Months
2500,55,Female,Sneakers,Footwear,23,Missouri,M,White,Fall,4.5,No,Standard,No,No,3,Cash,Weekly
2501,26,Male,Fleece,Outerwear,53,Hawaii,L,Beige,Summer,4.0,Yes,2-Day Shipping,Yes,Yes,13,Venmo,Quarterly
2502,60,Male,Boots,Footwear,35,Nebraska,M,Pink,Winter,3.0,No,2-Day Shipping,No,No,18,Cash,Quarterly
2503,31,Male,Slippers,Footwear,88,Georgia,M,Black,Winter,2.5,No,Express,Yes,Yes,43,Cash,Every 3 Months
2504,29,Female,Jacket,Clothing,91,Mississippi,L,Brown,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,22,Bank Transfer,Annually
2505,50,Male,Vest,Clothing,83,Massachusetts,M,Navy,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,14,Cash,Quarterly
2506,68,Female,Jeans,Clothing,65,Idaho,M,Navy,Summer,3.5,No,Store Pickup,No,No,17,Venmo,Annually
2507,20,Male,Blouse,Clothing,26,Nevada,M,Coral,Fall,3.5,No,Standard,Yes,Yes,43,Debit Card,Quarterly
2508,69,Male,Skirt,Clothing,95,Iowa,S,Lavender,Winter,5.0,Yes,2-Day Shipping,Yes,Yes,2,Venmo,Every 3 Months
2509,26,Male,Loafers,Footwear,23,New Jersey,M,Brown,Winter,4.5,No,Standard,Yes,Yes,3,PayPal,Weekly
2510,45,Male,Clogs,Footwear,48,Georgia,S,Purple,Summer,2.5,No,Next Day Air,Yes,Yes,24,Bank Transfer,Weekly
2511,24,Female,Sweater,Clothing,70,Wyoming,M,Black,Winter,2.5,Yes,2-Day Shipping,Yes,Yes,45,Venmo,Quarterly
2512,33,Male,Earrings,Accessories,87,Kentucky,XL,Black,Summer,4.0,No,2-Day Shipping,Yes,Yes,28,PayPal,Weekly
2513,49,Male,Shorts,Clothing,53,Michigan,XL,Orange,Winter,4.5,No,Next Day Air,Yes,Yes,8,Credit Card,Monthly
2514,64,Male,Coat,Clothing,56,Utah,S,Black,Summer,4.5,No,Standard,Yes,Yes,44,Cash,Every 3 Months
2515,28,Male,Peacoat,Outerwear,36,New Mexico,M,Teal,Summer,5.0,No,Free Shipping,Yes,Yes,18,PayPal,Quarterly
2516,64,Female,Jacket,Clothing,32,Colorado,M,Yellow,Fall,4.0,Yes,Free Shipping,No,No,9,Bank Transfer,Weekly
2517,69,Male,Hat,Accessories,24,New Mexico,S,Orange,Winter,4.0,No,Express,Yes,Yes,9,Debit Card,Weekly
2518,44,Male,Sneakers,Footwear,46,South Carolina,M,Purple,Fall,5.0,No,2-Day Shipping,Yes,Yes,30,Credit Card,Fortnightly
2519,68,Male,T-shirt,Clothing,97,Nebraska,S,Coral,Fall,2.5,Yes,Free Shipping,No,No,9,Debit Card,Every 3 Months
2520,49,Male,Dress,Clothing,44,South Dakota,L,Olive,Summer,5.0,No,Next Day Air,Yes,Yes,22,Credit Card,Weekly
2521,49,Male,Flats,Footwear,51,Delaware,XL,Brown,Fall,2.5,No,Standard,No,No,30,Credit Card,Every 3 Months
2522,60,Female,Raincoat,Outerwear,80,South Carolina,M,Green,Summer,3.5,Yes,Standard,No,No,9,Venmo,Monthly
2523,30,Female,Sweater,Clothing,59,North Dakota,M,Red,Summer,4.0,Yes,Express,Yes,Yes,45,PayPal,Bi-Weekly
2524,27,Male,Sunglasses,Accessories,97,Arkansas,L,Red,Spring,4.0,No,Free Shipping,Yes,Yes,49,PayPal,Bi-Weekly
2525,55,Female,Puffer Jacket,Outerwear,43,Kansas,L,Pink,Summer,4.5,No,Standard,No,No,21,Venmo,Weekly
2526,57,Male,Wallet,Accessories,34,New Jersey,M,Indigo,Spring,3.0,No,Express,No,No,4,Debit Card,Weekly
2527,18,Female,Sweater,Clothing,79,Michigan,M,Purple,Spring,5.0,Yes,Free Shipping,No,No,41,Venmo,Monthly
2528,49,Male,Bracelet,Accessories,82,Massachusetts,M,Lavender,Winter,5.0,No,Store Pickup,Yes,Yes,7,Cash,Quarterly
2529,20,Male,Flats,Footwear,42,Kansas,M,Indigo,Winter,4.0,No,Standard,No,No,22,PayPal,Bi-Weekly
2530,25,Male,Sunglasses,Accessories,59,Iowa,L,Purple,Winter,5.0,No,2-Day Shipping,No,No,26,Credit Card,Every 3 Months
2531,49,Female,T-shirt,Clothing,57,Rhode Island,S,Coral,Winter,3.0,Yes,2-Day Shipping,Yes,Yes,25,Debit Card,Quarterly
2532,20,Male,Moccasins,Footwear,73,Oregon,L,Brown,Winter,3.5,No,Free Shipping,No,No,42,Debit Card,Monthly
2533,59,Male,Sweater,Clothing,84,New Hampshire,L,Coral,Summer,4.0,Yes,Standard,No,No,4,PayPal,Annually
2534,35,Male,Boots,Footwear,75,West Virginia,M,Indigo,Fall,5.0,No,Standard,Yes,Yes,29,Venmo,Every 3 Months
2535,35,Male,Skirt,Clothing,100,Pennsylvania,M,Brown,Spring,4.5,Yes,Store Pickup,No,No,38,Credit Card,Monthly
2536,62,Female,Blouse,Clothing,48,Texas,XL,Red,Summer,5.0,Yes,Next Day Air,No,No,24,Debit Card,Monthly
2537,29,Female,T-shirt,Clothing,20,Alaska,L,Pink,Summer,4.0,Yes,Store Pickup,Yes,Yes,8,Cash,Annually
2538,27,Female,Shirt,Clothing,69,Missouri,M,Coral,Spring,4.5,No,Next Day Air,Yes,Yes,14,Debit Card,Fortnightly
2539,56,Male,Raincoat,Outerwear,45,Louisiana,M,Green,Summer,3.5,No,Express,No,No,28,Bank Transfer,Bi-Weekly
2540,35,Male,Necklace,Accessories,76,Washington,S,Gray,Summer,4.5,No,Free Shipping,No,No,25,PayPal,Weekly
2541,35,Female,Skirt,Clothing,24,Arkansas,S,Coral,Spring,4.5,No,Store Pickup,Yes,Yes,19,Credit Card,Monthly
2542,53,Male,Socks,Accessories,68,Kansas,L,Teal,Summer,3.0,No,Store Pickup,Yes,Yes,46,Debit Card,Weekly
2543,37,Female,Gloves,Accessories,67,North Carolina,M,White,Fall,3.0,No,Next Day Air,No,No,18,Credit Card,Monthly
2544,50,Male,Sweater,Clothing,52,Connecticut,S,Indigo,Summer,3.0,No,Store Pickup,Yes,Yes,12,PayPal,Fortnightly
2545,28,Male,Backpack,Accessories,94,North Dakota,XL,Red,Spring,3.5,Yes,Free Shipping,No,No,8,Credit Card,Weekly
2546,26,Male,Coat,Clothing,54,North Carolina,M,Brown,Summer,3.5,Yes,Free Shipping,No,No,43,Cash,Every 3 Months
2547,64,Female,Handbag,Accessories,69,Alabama,M,Beige,Fall,4.0,Yes,Next Day Air,Yes,Yes,48,Cash,Quarterly
